date,tmax,tmin,prcp,snow
2018-02-25,39.92,39.2,0.73,0.0
2018-02-26,41.36,39.74,0.0,0.0
2018-02-27,42.08,39.02,0.0,0.0
2018-02-28,42.980000000000004,39.56,0.0,0.0
2018-03-01,42.8,39.92,0.38,0.0
2018-03-02,39.92,38.12,1.86,0.0
2018-03-03,40.82,38.48,0.0,0.0
2018-03-04,39.92,38.12,0.0,0.0
2018-03-05,39.74,37.94,0.0,0.0
2018-03-06,40.46,37.76,0.0,0.0
2018-03-07,39.02,37.94,1.41,3.2
2018-03-08,39.02,37.94,0.0,0.0
2018-03-09,39.56,37.4,0.0,0.0
2018-03-10,39.2,37.58,0.0,0.0
2018-03-11,40.1,37.76,0.0,0.0
2018-03-12,39.74,37.76,0.08,0.0
2018-03-13,39.2,37.94,0.28,0.0
2018-03-14,39.38,37.58,0.01,0.0
2018-03-15,40.64,37.76,0.0,0.0
2018-03-16,39.2,37.4,0.0,0.0
2018-03-17,40.64,36.86,0.0,0.0
2018-03-18,39.74,37.04,0.0,0.0
2018-03-19,40.46,37.94,0.0,0.0
2018-03-20,39.02,37.4,0.0,0.0
2018-03-21,39.02,37.58,0.99,8.2
2018-03-22,41.0,37.76,0.06,0.2
2018-03-23,40.82,38.3,0.0,0.0
2018-03-24,41.18,38.3,0.0,0.0
2018-03-25,40.1,37.94,0.0,0.0
2018-03-26,41.0,38.12,0.0,0.0
2018-03-27,40.46,38.12,0.01,0.0
2018-03-28,41.36,38.839999999999996,0.03,0.0
2018-03-29,41.54,40.82,0.03,0.0
2018-03-30,43.16,39.92,0.03,0.0
2018-03-31,42.44,39.02,0.0,0.0
2018-04-01,42.8,39.74,0.0,0.0
2018-04-02,39.74,37.94,0.59,5.5
2018-04-03,39.74,39.02,0.26,0.0
2018-04-04,42.08,39.2,0.04,0.0
2018-04-05,40.1,38.12,0.0,0.0
2018-04-06,43.16,38.660000000000004,0.11,0.0
2018-04-07,40.82,38.660000000000004,0.0,0.0
2018-04-08,40.28,37.76,0.0,0.0
2018-04-09,40.82,37.76,0.0,0.0
2018-04-10,41.18,38.839999999999996,0.01,0.0
2018-04-11,41.18,38.660000000000004,0.0,0.0
2018-04-12,43.34,40.28,0.0,0.0
2018-04-13,46.76,42.8,0.0,0.0
2018-04-14,45.86,39.92,0.0,0.0
2018-04-15,39.92,38.839999999999996,0.47,0.0
2018-04-16,42.8,39.02,2.82,0.0
2018-04-17,40.46,39.02,0.0,0.0
2018-04-18,41.9,38.660000000000004,0.0,0.0
2018-04-19,40.82,38.839999999999996,0.15,0.0
2018-04-20,41.0,38.660000000000004,0.0,0.0
2018-04-21,43.34,39.02,0.0,0.0
2018-04-22,44.06,39.92,0.0,0.0
2018-04-23,44.239999999999995,40.28,0.0,0.0
2018-04-24,43.879999999999995,40.28,0.05,0.0
2018-04-25,42.8,41.36,0.95,0.0
2018-04-26,44.6,41.9,0.1,0.0
2018-04-27,42.620000000000005,41.18,0.05,0.0
2018-04-28,44.239999999999995,41.0,0.1,0.0
2018-04-29,42.620000000000005,40.46,0.08,0.0
2018-04-30,41.18,39.92,0.0,0.0
2018-05-01,46.4,40.64,0.0,0.0
2018-05-02,48.2,43.7,0.0,0.0
2018-05-03,48.56,44.6,0.02,0.0
2018-05-04,47.120000000000005,44.96,0.0,0.0
2018-05-05,45.68,42.980000000000004,0.0,0.0
2018-05-06,43.879999999999995,42.08,0.0,0.0
2018-05-07,45.86,41.72,0.0,0.0
2018-05-08,45.32,41.54,0.0,0.0
2018-05-09,45.86,41.72,0.0,0.0
2018-05-10,43.879999999999995,41.72,0.25,0.0
2018-05-11,45.14,42.8,0.0,0.0
2018-05-12,43.34,41.18,0.22,0.0
2018-05-13,41.72,41.36,0.1,0.0
2018-05-14,44.78,41.36,0.03,0.0
2018-05-15,47.84,42.980000000000004,0.58,0.0
2018-05-16,43.519999999999996,42.08,0.34,0.0
2018-05-17,44.78,42.08,0.22,0.0
2018-05-18,44.06,42.08,0.0,0.0
2018-05-19,42.08,40.82,0.65,0.0
2018-05-20,46.58,42.08,0.0,0.0
2018-05-21,46.22,42.44,0.0,0.0
2018-05-22,44.239999999999995,41.9,0.29,0.0
2018-05-23,46.58,42.620000000000005,0.29,0.0
2018-05-24,46.94,43.34,0.0,0.0
2018-05-25,47.48,43.7,0.0,0.0
2018-05-26,48.02,44.96,0.0,0.0
2018-05-27,46.4,42.08,0.44,0.0
2018-05-28,44.42,42.08,0.0,0.0
2018-05-29,48.02,43.34,0.0,0.0
2018-05-30,46.04,42.980000000000004,0.0,0.0
2018-05-31,44.239999999999995,43.34,0.1,0.0
2018-06-01,46.58,43.7,0.27,0.0
2018-06-02,47.66,43.879999999999995,0.08,0.0
2018-06-03,43.879999999999995,41.18,0.25,0.0
2018-06-04,44.78,41.18,0.16,0.0
2018-06-05,45.5,42.44,0.0,0.0
2018-06-06,44.78,42.44,0.0,0.0
2018-06-07,44.78,42.8,0.0,0.0
2018-06-08,46.76,42.8,0.0,0.0
2018-06-09,46.94,44.06,0.0,0.0
2018-06-10,45.14,42.44,0.01,0.0
2018-06-11,45.14,42.44,0.0,0.0
2018-06-12,45.5,42.260000000000005,0.0,0.0
2018-06-13,46.04,43.34,0.04,0.0
2018-06-14,47.120000000000005,44.06,0.0,0.0
2018-06-15,45.68,43.34,0.0,0.0
2018-06-16,47.3,43.519999999999996,0.0,0.0
2018-06-17,48.379999999999995,43.879999999999995,0.0,0.0
2018-06-18,48.379999999999995,45.14,0.08,0.0
2018-06-19,47.84,45.5,0.07,0.0
2018-06-20,46.94,44.42,0.09,0.0
2018-06-21,46.94,43.7,0.59,0.0
2018-06-22,45.5,43.16,0.1,0.0
2018-06-23,43.879999999999995,43.16,0.0,0.0
2018-06-24,47.120000000000005,43.879999999999995,0.0,0.0
2018-06-25,46.58,44.06,0.0,0.0
2018-06-26,46.04,42.980000000000004,0.0,0.0
2018-06-27,45.14,43.879999999999995,0.01,0.0
2018-06-28,46.94,44.6,1.36,0.0
2018-06-29,48.02,44.6,0.0,0.0
2018-06-30,48.74,44.96,0.0,0.0
2018-07-01,49.28,46.22,0.0,0.0
2018-07-02,49.1,46.22,0.0,0.0
2018-07-03,48.56,45.86,0.01,0.0
2018-07-04,47.48,45.86,0.0,0.0
2018-07-05,48.2,45.68,0.0,0.0
2018-07-06,46.4,44.42,0.23,0.0
2018-07-07,46.04,43.16,0.0,0.0
2018-07-08,47.120000000000005,43.16,0.0,0.0
2018-07-09,47.66,44.06,0.0,0.0
2018-07-10,48.74,44.96,0.0,0.0
2018-07-11,47.84,45.32,0.0,0.0
2018-07-12,47.120000000000005,43.519999999999996,0.71,0.0
2018-07-13,47.120000000000005,44.239999999999995,0.0,0.0
2018-07-14,47.84,44.6,0.36,0.0
2018-07-15,46.94,44.42,0.64,0.0
2018-07-16,48.2,45.5,0.0,0.0
2018-07-17,47.84,44.6,2.24,0.0
2018-07-18,47.3,43.879999999999995,0.0,0.0
2018-07-19,46.94,43.879999999999995,0.0,0.0
2018-07-20,46.76,44.42,0.0,0.0
2018-07-21,46.22,43.7,0.63,0.0
2018-07-22,46.22,44.6,1.06,0.0
2018-07-23,46.4,45.14,0.17,0.0
2018-07-24,46.76,45.5,0.02,0.0
2018-07-25,45.86,44.96,0.73,0.0
2018-07-26,47.3,44.96,0.03,0.0
2018-07-27,47.48,44.239999999999995,0.25,0.0
2018-07-28,47.3,44.6,0.0,0.0
2018-07-29,46.76,44.6,0.0,0.0
2018-07-30,46.04,44.239999999999995,0.37,0.0
2018-07-31,46.76,44.239999999999995,0.0,0.0
2018-08-01,47.120000000000005,45.32,0.1,0.0
2018-08-02,47.48,45.68,0.51,0.0
2018-08-03,47.3,45.14,0.24,0.0
2018-08-04,47.120000000000005,44.96,0.74,0.0
2018-08-05,48.379999999999995,45.14,0.0,0.0
2018-08-06,48.56,45.86,0.0,0.0
2018-08-07,48.2,45.32,0.05,0.0
2018-08-08,48.2,45.68,0.0,0.0
2018-08-09,47.48,45.14,0.61,0.0
2018-08-10,47.48,44.96,0.0,0.0
2018-08-11,46.4,44.6,2.9,0.0
2018-08-12,47.120000000000005,44.96,0.0,0.0
2018-08-13,45.5,44.78,0.66,0.0
2018-08-14,46.76,44.78,0.79,0.0
2018-08-15,47.48,44.6,0.0,0.0
2018-08-16,47.84,45.68,0.0,0.0
2018-08-17,47.66,44.96,1.04,0.0
2018-08-18,47.3,44.78,0.07,0.0
2018-08-19,44.96,44.06,0.02,0.0
2018-08-20,45.32,44.06,0.0,0.0
2018-08-21,46.22,43.879999999999995,0.11,0.0
2018-08-22,46.76,44.78,0.72,0.0
2018-08-23,45.86,43.7,0.0,0.0
2018-08-24,46.76,43.7,0.0,0.0
2018-08-25,46.4,44.239999999999995,0.0,0.0
2018-08-26,46.94,44.42,0.0,0.0
2018-08-27,47.84,45.32,0.0,0.0
2018-08-28,48.92,46.22,0.0,0.0
2018-08-29,48.56,46.58,0.0,0.0
2018-08-30,48.2,46.04,0.0,0.0
2018-08-31,46.04,44.42,0.03,0.0
2018-09-01,46.04,44.42,0.0,0.0
2018-09-02,46.58,44.239999999999995,0.0,0.0
2018-09-03,48.2,45.5,0.0,0.0
2018-09-04,48.56,45.86,0.0,0.0
2018-09-05,48.02,45.86,0.0,0.0
2018-09-06,48.74,45.14,0.36,0.0
2018-09-07,45.5,44.42,0.0,0.0
2018-09-08,44.78,42.980000000000004,0.02,0.0
2018-09-09,43.16,41.9,0.45,0.0
2018-09-10,43.519999999999996,41.72,0.93,0.0
2018-09-11,45.32,43.16,0.02,0.0
2018-09-12,45.86,44.78,0.15,0.0
2018-09-13,45.68,44.42,0.13,0.0
2018-09-14,45.5,44.239999999999995,0.0,0.0
2018-09-15,46.4,44.06,0.0,0.0
2018-09-16,47.120000000000005,44.06,0.0,0.0
2018-09-17,46.22,44.239999999999995,0.01,0.0
2018-09-18,46.22,44.6,1.19,0.0
2018-09-19,46.58,44.239999999999995,0.0,0.0
2018-09-20,44.96,43.7,0.0,0.0
2018-09-21,44.96,44.06,0.0,0.0
2018-09-22,45.32,43.16,0.0,0.0
2018-09-23,43.879999999999995,42.8,0.0,0.0
2018-09-24,44.42,42.260000000000005,0.0,0.0
2018-09-25,45.14,42.620000000000005,1.95,0.0
2018-09-26,46.76,44.42,0.21,0.0
2018-09-27,44.96,42.980000000000004,0.0,0.0
2018-09-28,43.7,42.08,0.77,0.0
2018-09-29,44.96,42.44,0.0,0.0
2018-09-30,44.6,41.72,0.0,0.0
2018-10-01,45.68,43.34,0.0,0.0
2018-10-02,45.86,43.7,0.69,0.0
2018-10-03,45.32,43.34,0.0,0.0
2018-10-04,45.68,42.980000000000004,0.04,0.0
2018-10-05,44.78,42.8,0.0,0.0
2018-10-06,44.239999999999995,43.34,0.0,0.0
2018-10-07,46.22,44.06,0.0,0.0
2018-10-08,45.32,43.519999999999996,0.0,0.0
2018-10-09,45.86,43.879999999999995,0.0,0.0
2018-10-10,46.4,44.78,0.0,0.0
2018-10-11,45.86,44.42,0.84,0.0
2018-10-12,44.239999999999995,41.18,0.43,0.0
2018-10-13,41.9,40.28,0.1,0.0
2018-10-14,42.44,40.46,0.0,0.0
2018-10-15,44.239999999999995,41.36,0.05,0.0
2018-10-16,42.8,40.46,0.01,0.0
2018-10-17,42.980000000000004,40.28,0.0,0.0
2018-10-18,41.0,39.56,0.0,0.0
2018-10-19,42.8,39.74,0.0,0.0
2018-10-20,43.16,41.18,0.06,0.0
2018-10-21,41.18,39.02,0.0,0.0
2018-10-22,41.0,39.02,0.0,0.0
2018-10-23,43.34,40.82,0.0,0.0
2018-10-24,41.72,39.92,0.0,0.0
2018-10-25,41.18,39.2,0.0,0.0
2018-10-26,41.0,38.839999999999996,0.0,0.0
2018-10-27,41.18,39.92,1.27,0.0
2018-10-28,41.36,40.1,0.07,0.0
2018-10-29,42.08,40.46,0.03,0.0
2018-10-30,41.9,39.56,0.0,0.0
2018-10-31,43.519999999999996,39.92,0.0,0.0
2018-11-01,44.6,42.260000000000005,0.0,0.0
2018-11-02,44.96,43.519999999999996,0.22,0.0
2018-11-03,43.7,40.64,0.37,0.0
2018-11-04,41.9,39.74,0.0,0.0
2018-11-05,41.54,40.64,0.3,0.0
2018-11-06,42.620000000000005,40.82,0.68,0.0
2018-11-07,43.16,41.18,0.0,0.0
2018-11-08,42.08,40.1,0.0,0.0
2018-11-09,41.36,39.2,0.77,0.0
2018-11-10,41.0,38.12,0.03,0.0
2018-11-11,40.28,37.94,0.0,0.0
2018-11-12,40.82,38.660000000000004,0.04,0.0
2018-11-13,41.0,39.74,1.06,0.0
2018-11-14,39.74,37.76,0.0,0.0
2018-11-15,39.2,37.04,1.16,6.4
2018-11-16,40.1,38.12,0.31,0.0
2018-11-17,40.46,38.660000000000004,0.0,0.0
2018-11-18,39.92,39.02,0.0,0.0
2018-11-19,41.0,39.38,0.0,0.0
2018-11-20,40.46,39.02,0.0,0.0
2018-11-21,39.92,36.86,0.0,0.0
2018-11-22,37.04,35.06,0.0,0.0
2018-11-23,37.76,34.7,0.0,0.0
2018-11-24,40.82,37.58,0.97,0.0
2018-11-25,41.9,40.1,0.81,0.0
2018-11-26,41.54,40.1,0.85,0.0
2018-11-27,40.1,38.660000000000004,0.03,0.0
2018-11-28,39.56,38.48,0.0,0.0
2018-11-29,40.28,38.839999999999996,0.0,0.0
2018-11-30,39.74,38.839999999999996,0.02,0.0
2018-12-01,40.28,38.48,0.05,0.0
2018-12-02,42.08,39.56,0.59,0.0
2018-12-03,41.9,40.28,0.0,0.0
2018-12-04,40.28,37.58,0.0,0.0
2018-12-05,38.660000000000004,37.04,0.0,0.0
2018-12-06,39.2,37.4,0.0,0.0
2018-12-07,39.02,37.04,0.0,0.0
2018-12-08,38.48,36.32,0.0,0.0
2018-12-09,38.48,37.04,0.0,0.0
2018-12-10,39.02,37.22,0.0,0.0
2018-12-11,39.38,37.22,0.0,0.0
2018-12-12,39.38,37.94,0.0,0.0
2018-12-13,39.2,37.94,0.03,0.0
2018-12-14,41.18,39.2,0.1,0.0
2018-12-15,41.36,40.28,0.14,0.0
2018-12-16,40.28,38.3,1.43,0.0
2018-12-17,40.28,38.660000000000004,0.03,0.0
2018-12-18,39.2,37.04,0.0,0.0
2018-12-19,39.56,36.68,0.0,0.0
2018-12-20,40.46,38.660000000000004,0.22,0.0
2018-12-21,42.980000000000004,40.46,1.61,0.0
2018-12-22,41.72,39.2,0.02,0.0
2018-12-23,39.74,38.48,0.0,0.0
2018-12-24,39.74,38.48,0.12,0.0
2018-12-25,39.2,37.94,0.0,0.0
2018-12-26,39.74,37.76,0.0,0.0
2018-12-27,39.92,38.660000000000004,0.0,0.0
2018-12-28,42.8,39.74,1.15,0.0
2018-12-29,42.260000000000005,39.02,0.0,0.0
2018-12-30,39.2,37.94,0.0,0.0
2018-12-31,40.64,38.48,1.02,0.0
2019-01-01,42.44,39.02,0.06,0.0
2019-01-02,39.2,38.3,0.0,0.0
2019-01-03,39.92,38.660000000000004,0.0,0.0
2019-01-04,40.46,38.3,0.0,0.0
2019-01-05,40.46,39.38,0.5,0.0
2019-01-06,40.82,37.58,0.0,0.0
2019-01-07,38.12,36.5,0.0,0.0
2019-01-08,40.1,38.12,0.17,0.0
2019-01-09,40.1,38.12,0.06,0.0
2019-01-10,38.12,37.04,0.0,0.0
2019-01-11,37.4,35.78,0.0,0.0
2019-01-12,38.12,35.6,0.0,0.0
2019-01-13,37.94,36.5,0.0,0.0
2019-01-14,37.76,35.96,0.0,0.0
2019-01-15,38.48,36.5,0.0,0.0
2019-01-16,39.02,37.4,0.0,0.0
2019-01-17,37.94,36.32,0.0,0.0
2019-01-18,39.02,37.22,0.05,0.5
2019-01-19,38.660000000000004,37.76,0.29,0.2
2019-01-20,39.56,34.52,0.88,0.0
2019-01-21,34.52,32.72,0.0,0.0
2019-01-22,37.58,34.34,0.0,0.0
2019-01-23,41.36,37.58,0.0,0.0
2019-01-24,42.620000000000005,38.3,1.33,0.0
2019-01-25,39.2,37.04,0.0,0.0
2019-01-26,38.3,36.32,0.0,0.0
2019-01-27,40.82,37.76,0.0,0.0
2019-01-28,38.839999999999996,36.5,0.0,0.0
2019-01-29,39.74,36.5,0.23,0.0
2019-01-30,38.3,33.08,0.01,0.4
2019-01-31,34.88,32.36,0.0,0.0
2019-02-01,35.78,33.98,0.0,0.0
2019-02-02,38.12,34.88,0.0,0.0
2019-02-03,41.54,37.94,0.0,0.0
2019-02-04,42.980000000000004,39.38,0.0,0.0
2019-02-05,43.7,39.92,0.0,0.0
2019-02-06,40.28,38.3,0.45,0.0
2019-02-07,39.92,39.02,0.07,0.0
2019-02-08,41.9,37.76,0.37,0.0
2019-02-09,37.76,36.14,0.0,0.0
2019-02-10,38.3,36.14,0.0,0.0
2019-02-11,38.839999999999996,37.4,0.0,0.0
2019-02-12,38.48,36.68,0.75,1.2
2019-02-13,39.38,37.94,0.08,0.0
2019-02-14,40.28,37.94,0.0,0.0
2019-02-15,42.620000000000005,39.56,0.0,0.0
2019-02-16,40.46,37.76,0.0,0.0
2019-02-17,38.839999999999996,36.68,0.04,0.0
2019-02-18,39.56,36.68,0.09,0.0
2019-02-19,38.48,36.14,0.0,0.0
2019-02-20,37.94,36.68,0.57,1.3
2019-02-21,41.36,37.94,0.1,0.0
2019-02-22,39.92,38.48,0.0,0.0
2019-02-23,39.56,37.76,0.01,0.0
2019-02-24,40.46,38.48,0.58,0.0
2019-02-25,39.74,37.04,0.0,0.0
2019-02-26,38.48,36.5,0.0,0.0
2019-02-27,37.58,36.14,0.0,0.0
2019-02-28,38.660000000000004,36.86,0.03,0.1
2019-03-01,38.3,36.68,0.11,1.4
2019-03-02,39.38,37.58,0.53,4.0
2019-03-03,39.56,37.94,0.52,3.0
2019-03-04,38.839999999999996,37.04,0.29,2.0
2019-03-05,37.76,35.6,0.0,0.0
2019-03-06,36.68,35.42,0.0,0.0
2019-03-07,37.76,35.24,0.0,0.0
2019-03-08,39.02,36.32,0.0,0.0
2019-03-09,40.82,38.12,0.0,0.0
2019-03-10,39.74,38.3,0.54,0.0
2019-03-11,41.54,39.02,0.0,0.0
2019-03-12,39.92,38.12,0.0,0.0
2019-03-13,40.82,37.76,0.0,0.0
2019-03-14,42.260000000000005,39.56,0.0,0.0
2019-03-15,45.5,40.82,0.39,0.0
2019-03-16,42.44,38.660000000000004,0.0,0.0
2019-03-17,40.1,38.12,0.0,0.0
2019-03-18,40.28,37.76,0.0,0.0
2019-03-19,41.18,38.3,0.0,0.0
2019-03-20,41.54,38.660000000000004,0.0,0.0
2019-03-21,40.28,39.38,0.75,0.0
2019-03-22,40.82,38.839999999999996,0.68,0.0
2019-03-23,40.64,38.3,0.0,0.0
2019-03-24,42.8,38.839999999999996,0.0,0.0
2019-03-25,42.08,39.56,0.0,0.0
2019-03-26,40.82,37.94,0.0,0.0
2019-03-27,40.46,38.12,0.0,0.0
2019-03-28,41.54,38.660000000000004,0.0,0.0
2019-03-29,42.620000000000005,40.82,0.0,0.0
2019-03-30,44.6,41.36,0.0,0.0
2019-03-31,43.7,39.02,0.06,0.0
2019-04-01,40.28,37.94,0.0,0.0
2019-04-02,41.36,39.02,0.0,0.0
2019-04-03,44.06,39.38,0.0,0.0
2019-04-04,42.8,39.92,0.0,0.0
2019-04-05,40.1,38.839999999999996,0.2,0.0
2019-04-06,44.239999999999995,39.02,0.0,0.0
2019-04-07,43.879999999999995,41.18,0.0,0.0
2019-04-08,46.22,40.82,0.26,0.0
2019-04-09,41.18,40.28,0.03,0.0
2019-04-10,42.8,40.1,0.0,0.0
2019-04-11,41.9,39.2,0.0,0.0
2019-04-12,44.239999999999995,40.28,0.63,0.0
2019-04-13,45.86,42.620000000000005,0.24,0.0
2019-04-14,45.14,42.8,0.01,0.0
2019-04-15,43.7,40.28,0.96,0.0
2019-04-16,43.879999999999995,39.92,0.0,0.0
2019-04-17,43.34,40.64,0.01,0.0
2019-04-18,43.16,41.18,0.0,0.0
2019-04-19,46.4,42.44,0.01,0.0
2019-04-20,43.519999999999996,41.9,0.7,0.0
2019-04-21,43.879999999999995,41.54,0.0,0.0
2019-04-22,43.519999999999996,41.36,0.24,0.0
2019-04-23,45.86,42.08,0.08,0.0
2019-04-24,44.42,41.9,0.0,0.0
2019-04-25,43.879999999999995,40.64,0.02,0.0
2019-04-26,42.620000000000005,41.18,1.03,0.0
2019-04-27,42.44,40.46,0.07,0.0
2019-04-28,41.54,40.1,0.01,0.0
2019-04-29,42.8,39.38,0.01,0.0
2019-04-30,42.8,40.64,0.04,0.0
2019-05-01,42.08,41.0,0.0,0.0
2019-05-02,46.04,41.0,0.01,0.0
2019-05-03,42.08,41.0,0.06,0.0
2019-05-04,44.78,41.54,0.11,0.0
2019-05-05,42.44,41.18,1.31,0.0
2019-05-06,45.32,41.18,0.0,0.0
2019-05-07,44.6,41.36,0.11,0.0
2019-05-08,44.78,41.9,0.0,0.0
2019-05-09,42.980000000000004,41.54,0.0,0.0
2019-05-10,45.14,42.08,0.04,0.0
2019-05-11,44.42,42.08,0.04,0.0
2019-05-12,42.620000000000005,39.74,1.32,0.0
2019-05-13,40.64,39.56,0.7,0.0
2019-05-14,41.36,39.92,0.3,0.0
2019-05-15,44.42,39.92,0.01,0.0
2019-05-16,45.14,41.36,0.12,0.0
2019-05-17,45.68,42.8,0.03,0.0
2019-05-18,45.5,42.08,0.0,0.0
2019-05-19,45.68,42.8,0.06,0.0
2019-05-20,47.3,43.879999999999995,0.0,0.0
2019-05-21,44.78,42.08,0.0,0.0
2019-05-22,45.32,41.72,0.0,0.0
2019-05-23,44.96,41.9,0.48,0.0
2019-05-24,45.14,42.980000000000004,0.0,0.0
2019-05-25,44.78,41.9,0.0,0.0
2019-05-26,47.48,42.620000000000005,0.2,0.0
2019-05-27,46.4,43.519999999999996,0.0,0.0
2019-05-28,44.78,43.16,0.17,0.0
2019-05-29,44.6,42.08,0.8,0.0
2019-05-30,44.6,42.260000000000005,0.95,0.0
2019-05-31,46.4,43.34,0.0,0.0
2019-06-01,46.4,43.34,0.0,0.0
2019-06-02,46.58,42.980000000000004,0.86,0.0
2019-06-03,44.6,42.44,0.0,0.0
2019-06-04,44.6,41.72,0.0,0.0
2019-06-05,46.58,43.519999999999996,0.0,0.0
2019-06-06,46.94,44.239999999999995,0.04,0.0
2019-06-07,46.58,43.879999999999995,0.0,0.0
2019-06-08,46.58,43.34,0.0,0.0
2019-06-09,46.04,42.8,0.0,0.0
2019-06-10,44.6,42.8,0.62,0.0
2019-06-11,45.86,43.34,0.45,0.0
2019-06-12,45.32,42.620000000000005,0.0,0.0
2019-06-13,43.7,41.9,0.6,0.0
2019-06-14,45.14,42.44,0.0,0.0
2019-06-15,46.58,42.8,0.0,0.0
2019-06-16,46.4,43.7,0.04,0.0
2019-06-17,45.68,44.42,0.0,0.0
2019-06-18,45.14,44.06,0.79,0.0
2019-06-19,44.78,43.879999999999995,0.11,0.0
2019-06-20,46.04,43.7,0.42,0.0
2019-06-21,45.86,43.7,0.53,0.0
2019-06-22,46.22,42.980000000000004,0.0,0.0
2019-06-23,46.94,43.519999999999996,0.0,0.0
2019-06-24,47.120000000000005,44.06,0.0,0.0
2019-06-25,47.120000000000005,44.96,0.86,0.0
2019-06-26,47.66,44.96,0.0,0.0
2019-06-27,48.02,44.78,0.0,0.0
2019-06-28,48.02,45.14,0.0,0.0
2019-06-29,48.379999999999995,44.96,0.08,0.0
2019-06-30,46.94,44.42,0.06,0.0
2019-07-01,47.3,43.7,0.0,0.0
2019-07-02,47.3,44.78,0.02,0.0
2019-07-03,47.66,45.5,0.0,0.0
2019-07-04,48.2,45.32,0.0,0.0
2019-07-05,47.48,44.96,0.0,0.0
2019-07-06,48.2,45.68,0.0,0.0
2019-07-07,47.48,44.96,0.0,0.0
2019-07-08,46.04,44.239999999999995,0.04,0.0
2019-07-09,47.66,44.42,0.0,0.0
2019-07-10,47.84,45.32,0.0,0.0
2019-07-11,47.66,45.14,0.79,0.0
2019-07-12,47.66,44.96,0.0,0.0
2019-07-13,47.3,44.6,0.0,0.0
2019-07-14,48.02,45.68,0.0,0.0
2019-07-15,47.3,44.239999999999995,0.0,0.0
2019-07-16,48.379999999999995,44.96,0.0,0.0
2019-07-17,48.74,45.14,1.82,0.0
2019-07-18,46.22,44.78,0.51,0.0
2019-07-19,48.379999999999995,44.78,0.0,0.0
2019-07-20,49.1,46.76,0.0,0.0
2019-07-21,49.1,46.4,0.0,0.0
2019-07-22,48.2,44.96,1.66,0.0
2019-07-23,45.32,44.06,0.53,0.0
2019-07-24,46.94,44.06,0.02,0.0
2019-07-25,47.120000000000005,44.6,0.0,0.0
2019-07-26,47.84,44.42,0.0,0.0
2019-07-27,47.3,44.96,0.0,0.0
2019-07-28,47.84,44.78,0.01,0.0
2019-07-29,48.2,45.14,0.0,0.0
2019-07-30,48.56,46.04,0.01,0.0
2019-07-31,47.66,44.6,0.36,0.0
2019-08-01,47.66,44.6,0.0,0.0
2019-08-02,47.120000000000005,45.14,0.0,0.0
2019-08-03,47.48,44.239999999999995,0.21,0.0
2019-08-04,47.66,44.42,0.0,0.0
2019-08-05,46.76,44.6,0.0,0.0
2019-08-06,46.22,44.78,0.04,0.0
2019-08-07,47.120000000000005,44.42,1.18,0.0
2019-08-08,47.120000000000005,44.06,0.2,0.0
2019-08-09,46.94,44.239999999999995,0.08,0.0
2019-08-10,46.58,43.879999999999995,0.0,0.0
2019-08-11,46.4,43.34,0.0,0.0
2019-08-12,47.3,44.239999999999995,0.0,0.0
2019-08-13,46.22,44.78,0.07,0.0
2019-08-14,47.120000000000005,45.14,0.0,0.0
2019-08-15,47.3,44.6,0.0,0.0
2019-08-16,46.22,44.239999999999995,0.0,0.0
2019-08-17,47.66,45.14,0.0,0.0
2019-08-18,48.2,44.6,0.64,0.0
2019-08-19,48.2,44.96,0.0,0.0
2019-08-20,47.84,45.5,0.0,0.0
2019-08-21,47.66,45.32,0.1,0.0
2019-08-22,48.2,44.78,1.01,0.0
2019-08-23,45.32,43.7,0.09,0.0
2019-08-24,45.68,43.519999999999996,0.0,0.0
2019-08-25,45.86,43.34,0.0,0.0
2019-08-26,45.32,42.980000000000004,0.0,0.0
2019-08-27,45.5,43.16,0.0,0.0
2019-08-28,45.32,44.06,0.08,0.0
2019-08-29,46.58,43.7,0.0,0.0
2019-08-30,47.48,44.06,0.0,0.0
2019-08-31,46.58,44.42,0.0,0.0
2019-09-01,46.04,43.34,0.0,0.0
2019-09-02,45.32,44.42,0.3,0.0
2019-09-03,46.76,44.06,0.0,0.0
2019-09-04,47.66,44.239999999999995,0.0,0.0
2019-09-05,45.32,43.7,0.0,0.0
2019-09-06,44.06,42.44,0.32,0.0
2019-09-07,45.5,42.08,0.02,0.0
2019-09-08,45.86,43.34,0.0,0.0
2019-09-09,46.04,43.519999999999996,0.0,0.0
2019-09-10,45.68,43.879999999999995,0.01,0.0
2019-09-11,47.84,44.42,0.0,0.0
2019-09-12,46.58,42.980000000000004,0.17,0.0
2019-09-13,44.96,42.260000000000005,0.0,0.0
2019-09-14,45.32,42.980000000000004,0.0,0.0
2019-09-15,46.76,44.239999999999995,0.0,0.0
2019-09-16,45.86,44.239999999999995,0.0,0.0
2019-09-17,45.68,43.16,0.0,0.0
2019-09-18,44.42,42.260000000000005,0.0,0.0
2019-09-19,44.6,41.36,0.0,0.0
2019-09-20,46.04,42.08,0.0,0.0
2019-09-21,47.120000000000005,42.980000000000004,0.0,0.0
2019-09-22,47.48,44.06,0.0,0.0
2019-09-23,48.02,44.6,0.11,0.0
2019-09-24,45.68,43.34,0.0,0.0
2019-09-25,46.22,42.44,0.0,0.0
2019-09-26,46.94,43.34,0.02,0.0
