date,nasa_temp_avg,nasa_temp_max,nasa_temp_min,nasa_humidity,nasa_precipitation,nasa_wind_speed,solar_radiation,longwave_radiation
2019-08-08,23.71,28.61,19.43,82.54,2.82,1.26,6.66,9.25
2019-08-09,22.95,27.85,18.44,73.88,0.62,1.11,6.54,9.05
2019-08-10,21.38,26.58,16.42,67.71,0.01,1.52,7.02,8.45
2019-08-11,20.86,26.66,14.7,66.7,0.0,1.08,7.16,8.26
2019-08-12,22.88,28.88,15.48,67.15,0.0,1.35,6.95,8.89
2019-08-13,23.3,25.59,21.32,87.04,7.07,1.18,1.97,10.0
2019-08-14,23.64,27.1,20.66,84.29,5.2,0.68,3.35,9.95
2019-08-15,23.33,28.54,18.63,74.67,0.34,1.0,6.28,9.18
2019-08-16,23.3,28.88,18.1,82.85,1.35,0.98,5.63,9.42
2019-08-17,24.92,29.6,20.94,83.35,5.6,0.81,5.18,9.79
2019-08-18,26.02,31.43,21.26,79.72,5.36,0.94,5.11,9.86
2019-08-19,26.08,31.53,22.28,81.52,6.11,1.09,5.41,9.79
2019-08-20,25.93,31.32,21.65,71.27,0.1,0.9,6.61,9.54
2019-08-21,25.15,29.21,21.8,86.15,7.26,1.5,5.21,9.75
2019-08-22,26.35,32.05,22.0,78.81,5.23,0.93,6.27,9.66
2019-08-23,21.22,25.34,17.42,76.28,9.54,1.17,2.18,9.46
2019-08-24,20.18,24.85,15.57,65.07,0.11,1.3,6.58,8.24
2019-08-25,19.76,24.76,15.45,71.63,0.17,1.83,5.99,8.5
2019-08-26,18.45,24.72,12.6,70.32,0.02,1.34,5.99,8.38
2019-08-27,18.62,23.48,14.36,75.11,0.0,1.05,3.64,8.89
2019-08-28,20.77,24.27,16.56,90.86,13.91,0.88,2.23,9.83
2019-08-29,21.96,27.54,17.3,73.52,0.73,1.4,6.67,8.63
2019-08-30,22.45,28.95,15.07,70.92,0.01,1.49,6.42,8.8
2019-08-31,21.64,27.24,17.29,61.26,0.0,1.12,6.09,8.75
2019-09-01,19.62,25.11,14.76,73.29,0.0,1.3,5.29,8.66
2019-09-02,21.84,26.3,18.11,84.76,9.33,1.53,3.06,9.48
2019-09-03,21.99,28.03,16.9,73.38,0.3,0.99,6.35,8.58
2019-09-04,23.52,29.26,17.83,78.92,1.54,1.64,5.3,9.38
2019-09-05,19.78,24.41,15.67,66.04,0.01,0.9,4.21,9.07
2019-09-06,16.49,19.31,14.79,81.92,6.72,2.07,0.93,9.11
2019-09-07,18.63,24.79,12.9,69.76,0.07,1.77,5.6,8.55
2019-09-08,19.86,25.47,14.04,70.98,0.0,0.9,5.1,8.75
2019-09-09,20.33,24.75,15.93,75.69,0.21,0.78,4.9,9.06
2019-09-10,21.63,25.81,17.63,81.2,0.15,1.28,3.49,9.25
2019-09-11,23.78,30.95,18.71,75.68,0.22,1.52,5.49,9.24
2019-09-12,22.27,27.2,16.29,81.08,2.29,1.26,3.31,9.71
2019-09-13,17.15,22.18,12.8,69.66,0.02,1.78,4.88,8.3
2019-09-14,20.61,25.34,14.5,73.08,0.4,1.73,4.04,9.23
2019-09-15,22.18,28.12,18.26,69.01,1.18,0.83,5.42,8.99
2019-09-16,21.26,26.21,16.64,69.7,0.22,0.81,3.05,9.45
2019-09-17,18.35,25.16,12.27,61.52,0.0,1.14,5.95,7.94
2019-09-18,15.9,21.87,10.99,67.21,0.0,1.43,4.85,8.0
2019-09-19,14.82,22.63,7.67,58.32,0.0,1.04,5.83,7.22
2019-09-20,17.44,26.61,8.56,57.19,0.0,1.18,5.54,7.52
2019-09-21,20.7,29.91,12.61,58.29,0.0,0.86,5.32,8.0
2019-09-22,22.1,30.0,14.38,65.44,0.0,1.29,5.37,8.5
2019-09-23,24.43,30.97,19.34,70.08,0.96,1.74,4.63,9.43
2019-09-24,20.55,25.58,15.15,67.43,0.19,1.42,4.97,8.55
2019-09-25,19.0,26.23,12.39,64.91,0.0,1.17,5.36,7.87
2019-09-26,19.29,26.98,13.62,76.96,2.88,1.33,4.08,8.68
2019-09-27,18.04,25.01,11.28,66.74,0.05,0.93,5.39,7.69
2019-09-28,21.67,28.2,15.35,77.49,0.27,1.6,4.74,8.92
2019-09-29,21.26,26.5,15.71,60.68,0.24,1.25,5.02,8.85
2019-09-30,17.29,22.62,12.51,61.28,0.11,1.27,3.84,9.0
2019-10-01,21.52,28.32,15.82,73.53,0.41,1.7,4.14,9.22
2019-10-02,24.7,33.14,17.05,70.99,0.99,1.7,4.32,9.67
2019-10-03,13.69,16.46,11.87,85.52,11.25,1.84,0.72,9.18
2019-10-04,14.65,18.29,8.95,69.52,0.62,1.99,4.23,7.87
2019-10-05,10.52,16.57,5.42,58.63,0.0,1.29,4.92,7.12
2019-10-06,17.72,21.21,11.0,75.91,0.58,2.06,1.38,9.26
2019-10-07,20.66,25.36,15.16,78.77,4.18,2.08,3.46,9.3
2019-10-08,15.14,18.38,13.07,73.65,1.35,1.75,1.27,8.71
2019-10-09,12.92,14.46,11.24,76.11,8.07,2.39,1.06,8.78
2019-10-10,15.18,21.7,11.09,56.85,0.1,2.54,3.74,8.24
2019-10-11,14.15,18.9,10.99,62.42,0.04,2.48,1.93,8.49
2019-10-12,14.96,20.21,10.86,72.64,0.03,1.0,2.6,8.59
2019-10-13,13.91,19.71,9.31,68.85,0.25,0.95,3.74,8.11
2019-10-14,15.64,22.6,10.85,67.71,1.02,1.09,3.95,8.06
2019-10-15,12.28,18.66,7.23,65.82,0.0,0.95,4.33,6.99
2019-10-16,14.37,19.06,8.88,87.46,42.26,2.41,1.14,8.34
2019-10-17,11.41,14.75,8.55,67.37,0.42,3.69,2.43,8.06
2019-10-18,10.81,15.88,5.55,64.82,0.01,1.92,3.81,7.22
2019-10-19,9.67,16.64,3.15,71.33,0.0,0.99,4.36,6.76
2019-10-20,11.61,15.25,8.44,83.44,9.47,1.01,1.43,8.17
2019-10-21,12.87,19.72,8.36,83.85,0.27,1.4,3.38,7.88
2019-10-22,13.38,16.23,10.19,93.37,11.41,1.72,1.16,8.81
2019-10-23,13.94,18.2,8.89,72.2,4.16,1.59,3.98,7.27
2019-10-24,11.65,18.69,5.84,66.62,0.0,1.23,4.06,6.77
2019-10-25,11.82,16.94,6.23,81.6,0.0,0.91,2.57,7.68
2019-10-26,12.46,17.16,8.53,73.47,0.94,1.07,3.23,7.81
2019-10-27,14.7,20.35,11.21,94.26,36.76,2.4,0.75,8.7
2019-10-28,12.96,18.15,8.47,86.74,0.18,1.06,3.16,7.74
2019-10-29,12.87,15.59,10.92,94.92,2.71,1.12,1.75,8.27
2019-10-30,15.22,18.67,12.21,95.72,3.94,0.83,1.69,8.58
2019-10-31,18.25,20.62,15.0,95.52,15.68,3.11,1.14,9.25
2019-11-01,9.05,19.91,2.97,65.96,6.46,2.48,3.85,6.67
2019-11-02,5.93,10.97,1.31,77.81,0.0,0.97,3.43,6.77
2019-11-03,5.55,11.41,0.75,77.68,0.0,1.31,3.47,6.38
2019-11-04,6.8,12.16,1.05,75.29,0.0,1.25,3.5,6.67
2019-11-05,10.1,14.54,6.51,90.48,0.68,1.17,0.78,8.15
2019-11-06,6.81,11.73,2.49,73.51,0.0,1.23,3.51,6.46
2019-11-07,7.19,12.19,3.1,85.92,4.56,1.57,1.19,7.72
2019-11-08,0.07,3.33,-4.01,70.34,0.01,2.1,2.77,6.33
2019-11-09,-0.85,4.08,-5.02,71.19,0.0,1.01,2.95,6.17
2019-11-10,3.55,10.09,-2.27,75.91,0.0,1.33,1.93,7.26
2019-11-11,8.53,14.63,3.08,89.18,0.04,0.91,2.53,7.26
2019-11-12,2.94,10.23,-4.34,79.7,2.28,2.31,0.45,7.19
2019-11-13,-3.2,0.2,-4.86,60.21,0.0,1.91,3.3,5.63
2019-11-14,0.34,5.19,-4.0,73.38,0.0,1.18,2.15,6.58
2019-11-15,2.6,9.32,-2.38,78.37,0.0,1.28,2.86,6.53
2019-11-16,-0.35,3.65,-3.65,62.24,0.0,2.13,3.19,6.03
2019-11-17,-0.09,4.86,-4.32,78.76,0.16,2.31,1.54,7.34
2019-11-18,2.94,5.23,0.95,90.17,6.82,1.77,1.04,7.59
2019-11-19,3.56,8.38,0.07,92.02,9.01,1.04,2.08,7.47
2019-11-20,2.3,4.95,0.02,90.27,0.09,1.61,1.34,7.28
2019-11-21,4.26,9.94,-1.33,83.18,0.01,1.2,2.86,6.64
2019-11-22,5.57,9.5,0.13,82.34,2.05,1.89,0.56,7.44
2019-11-23,1.95,7.2,-3.46,75.14,1.03,0.97,2.56,6.45
2019-11-24,3.91,6.56,0.43,96.91,30.91,2.15,0.51,7.54
2019-11-25,3.84,10.1,-0.44,90.18,0.01,1.14,2.62,6.36
2019-11-26,6.73,13.23,2.66,92.5,0.0,1.11,2.71,6.78
2019-11-27,8.85,12.49,4.82,94.71,1.25,1.37,0.85,7.97
2019-11-28,5.24,8.72,-0.19,72.28,0.03,2.98,1.8,6.9
2019-11-29,0.2,4.66,-2.45,75.36,0.0,1.97,2.51,6.23
2019-11-30,-0.68,4.54,-3.15,72.92,0.0,1.58,2.72,6.12
2019-12-01,-1.11,1.3,-3.69,86.69,18.32,2.2,0.36,7.24
2019-12-02,0.49,1.23,-1.68,96.64,10.82,2.65,0.4,7.54
2019-12-03,-2.31,0.76,-4.56,93.05,0.29,2.43,2.18,6.38
2019-12-04,-0.69,2.49,-4.99,93.1,0.32,1.18,0.86,7.2
2019-12-05,0.52,3.22,-1.92,89.9,0.19,2.0,2.01,6.8
2019-12-06,0.98,5.25,-3.76,89.37,0.11,1.73,1.38,7.06
2019-12-07,-2.3,1.95,-5.11,84.54,0.0,1.53,2.49,5.76
2019-12-08,-1.17,2.5,-5.22,83.66,0.01,1.11,1.96,6.29
2019-12-09,7.03,10.5,1.96,99.85,34.57,1.94,0.59,7.94
2019-12-10,9.79,13.55,3.93,94.32,7.41,1.92,0.49,8.09
2019-12-11,0.4,3.16,-2.52,81.42,6.28,1.69,1.23,6.73
2019-12-12,-2.82,1.11,-5.93,71.02,0.0,1.22,2.27,5.88
2019-12-13,4.02,7.19,-1.44,95.83,22.54,1.38,0.67,7.63
2019-12-14,9.47,12.09,4.18,96.04,28.55,2.23,1.01,8.19
2019-12-15,3.7,6.94,-0.05,77.04,1.14,2.58,1.39,6.75
2019-12-16,0.15,2.3,-2.28,74.55,1.92,0.78,0.57,7.23
2019-12-17,-0.9,0.21,-3.42,96.08,17.3,1.89,0.35,7.35
2019-12-18,-3.06,1.03,-6.5,92.88,0.2,2.17,1.73,6.32
2019-12-19,-8.37,-5.19,-10.17,82.62,0.04,2.76,2.29,5.52
2019-12-20,-7.26,-1.76,-10.9,88.14,0.0,1.82,2.5,5.7
2019-12-21,-6.01,-1.76,-10.57,92.9,0.0,0.92,1.61,6.09
2019-12-22,-2.01,3.76,-7.39,95.54,0.0,1.37,2.37,5.89
2019-12-23,1.75,6.94,-1.3,96.76,0.0,1.38,2.31,6.14
2019-12-24,0.46,5.25,-2.94,91.94,0.0,1.44,2.45,6.02
2019-12-25,0.31,5.14,-3.42,92.45,0.0,0.88,2.03,6.28
2019-12-26,2.12,4.86,0.02,97.62,0.01,1.12,1.57,6.97
2019-12-27,5.37,8.76,2.92,98.3,0.08,1.22,1.32,7.4
2019-12-28,3.43,8.08,0.64,90.86,0.01,1.08,1.9,6.48
2019-12-29,1.79,3.97,-1.69,92.51,11.45,1.11,1.1,7.19
2019-12-30,2.86,3.98,1.25,96.49,21.07,2.89,0.47,7.86
2019-12-31,2.7,6.87,0.24,91.46,0.63,1.57,1.04,7.28
2020-01-01,-0.1,2.98,-3.63,85.5,0.01,2.06,1.5,6.7
2020-01-02,1.39,7.03,-3.77,92.17,0.0,1.49,2.32,6.32
2020-01-03,5.22,8.41,2.42,97.65,4.81,0.83,0.58,7.88
2020-01-04,6.01,9.27,2.37,97.36,4.83,1.16,0.3,7.94
2020-01-05,1.02,3.81,-2.28,80.86,0.26,2.74,1.97,6.6
2020-01-06,1.0,5.79,-1.44,87.42,0.34,1.73,1.71,6.65
2020-01-07,0.59,4.84,-2.24,87.37,1.26,1.11,1.27,6.74
2020-01-08,-0.72,3.32,-3.96,82.2,0.03,2.82,1.85,6.14
2020-01-09,-2.8,0.28,-5.83,66.81,0.0,1.6,2.71,5.66
2020-01-10,3.12,6.83,-0.83,95.01,0.02,1.7,1.48,7.37
2020-01-11,9.84,14.17,4.92,96.38,0.23,2.67,2.08,7.98
2020-01-12,11.17,15.63,1.55,83.93,4.21,3.12,1.97,7.65
2020-01-13,2.98,6.31,-0.29,94.4,0.03,1.2,0.8,7.08
2020-01-14,3.86,7.0,1.51,92.93,0.7,1.11,0.76,7.22
2020-01-15,5.07,8.47,1.49,84.4,0.04,1.33,2.72,6.53
2020-01-16,4.04,7.14,-1.64,81.63,2.75,3.46,2.07,6.96
2020-01-17,-5.17,-2.43,-7.39,65.52,0.01,3.47,2.98,5.36
2020-01-18,-4.43,0.64,-8.2,80.15,9.35,1.84,1.01,6.69
2020-01-19,0.45,3.92,-3.36,87.07,1.18,2.41,2.17,6.62
2020-01-20,-6.61,-2.8,-9.67,76.85,0.0,2.84,2.98,5.45
2020-01-21,-6.43,-0.62,-10.93,84.56,0.0,1.4,3.0,5.37
2020-01-22,-3.55,2.02,-9.16,81.01,0.0,0.93,3.02,5.48
2020-01-23,-0.31,5.28,-5.91,79.46,0.0,1.02,2.19,6.29
2020-01-24,2.23,7.49,-0.23,79.99,0.01,1.22,2.88,6.31
2020-01-25,3.5,6.92,0.26,98.5,29.21,3.12,0.37,7.53
2020-01-26,1.79,6.3,-1.11,89.51,0.05,1.84,2.68,6.27
2020-01-27,1.05,5.53,-1.71,90.47,0.03,1.96,1.63,6.98
2020-01-28,0.2,4.08,-2.63,85.89,0.0,2.13,2.13,7.16
2020-01-29,-1.64,2.69,-4.39,79.12,0.0,2.05,2.97,6.14
2020-01-30,-2.57,1.26,-6.36,72.55,0.0,1.18,2.9,5.8
2020-01-31,1.17,5.31,-1.5,86.28,0.57,0.75,1.93,7.0
2020-02-01,2.32,5.12,0.41,94.06,0.44,0.52,1.27,7.49
2020-02-02,1.03,4.88,-0.86,92.09,1.63,1.22,2.16,7.07
2020-02-03,3.88,9.21,-0.79,85.27,0.02,1.45,3.16,6.73
2020-02-04,5.9,9.1,2.86,97.38,0.5,0.97,1.06,7.84
2020-02-05,3.27,5.19,1.23,79.66,1.65,1.68,0.97,7.4
2020-02-06,2.41,4.08,0.84,96.31,12.29,1.64,0.62,7.69
2020-02-07,2.54,10.4,-2.75,88.26,10.6,3.0,1.53,7.68
2020-02-08,-1.22,2.83,-4.53,78.78,0.04,2.1,3.17,5.77
2020-02-09,0.59,4.93,-3.31,87.57,0.44,1.43,3.05,6.49
2020-02-10,3.78,5.6,1.9,95.9,9.57,2.1,0.73,7.49
2020-02-11,4.39,6.38,2.34,95.49,8.0,1.14,0.83,7.58
2020-02-12,2.34,6.11,-0.78,79.4,2.95,1.84,2.86,6.84
2020-02-13,2.86,5.41,0.06,96.53,13.1,1.76,0.39,7.62
2020-02-14,-4.91,-0.59,-10.35,76.49,0.0,3.11,3.81,5.51
2020-02-15,-6.57,-2.16,-11.44,71.96,0.0,1.78,4.14,5.24
2020-02-16,0.0,5.13,-4.2,89.16,0.0,1.62,2.27,6.69
2020-02-17,1.69,7.16,-1.84,84.39,0.01,1.4,4.06,6.17
2020-02-18,2.93,6.4,-0.81,95.34,1.07,1.93,1.22,7.64
2020-02-19,1.38,5.58,-3.68,80.64,0.1,2.35,4.06,6.27
2020-02-20,-2.31,0.47,-5.65,72.78,0.0,1.88,2.68,6.07
2020-02-21,-3.97,0.58,-7.93,69.29,0.0,1.96,4.62,5.15
2020-02-22,-0.36,6.85,-6.05,79.5,0.0,1.87,4.54,5.51
2020-02-23,2.34,9.33,-1.84,80.99,0.0,1.51,4.57,5.77
2020-02-24,4.43,12.41,-1.5,87.35,0.01,1.25,4.26,6.51
2020-02-25,5.92,10.08,3.47,95.38,4.1,0.81,1.44,7.78
2020-02-26,6.03,8.19,3.93,95.68,2.77,1.63,1.44,7.81
2020-02-27,2.73,7.57,-2.37,75.14,13.74,4.31,4.07,6.53
2020-02-28,-1.01,2.41,-3.25,70.69,0.08,3.06,4.03,6.01
2020-02-29,-2.74,0.42,-5.69,72.81,0.06,2.58,3.69,5.77
2020-03-01,-1.35,3.95,-6.21,73.24,0.0,2.07,4.85,5.54
2020-03-02,5.22,10.63,-0.8,88.37,0.64,2.38,4.54,6.75
2020-03-03,8.52,13.67,4.58,91.8,7.68,1.92,2.28,7.72
2020-03-04,6.78,10.31,3.53,77.89,0.33,2.69,4.89,6.55
2020-03-05,4.12,9.56,-0.95,76.19,0.0,1.48,5.03,6.12
2020-03-06,4.01,7.48,0.72,87.12,2.12,1.88,1.35,7.1
2020-03-07,1.31,5.75,-2.69,74.34,0.41,2.92,5.07,5.92
2020-03-08,4.0,12.05,-3.29,75.44,0.0,1.67,4.52,6.09
2020-03-09,9.28,17.42,1.4,80.1,0.0,2.03,5.28,6.6
2020-03-10,11.26,15.57,5.68,87.08,0.46,2.42,2.86,7.77
2020-03-11,6.98,12.13,2.06,70.45,0.0,1.22,3.8,6.76
2020-03-12,5.91,10.04,1.86,86.18,2.62,1.74,1.53,7.64
2020-03-13,10.58,18.14,4.12,82.82,8.17,2.95,2.98,7.75
2020-03-14,5.55,10.88,0.86,73.49,0.05,1.93,5.57,6.33
2020-03-15,4.62,10.04,-0.36,72.42,0.02,1.58,5.14,6.51
2020-03-16,1.27,6.64,-3.77,75.7,0.02,1.91,4.75,6.26
2020-03-17,5.74,10.32,1.65,91.15,3.9,1.39,2.99,7.68
2020-03-18,5.33,11.6,-1.09,74.24,0.42,1.26,5.1,6.51
2020-03-19,6.18,9.53,3.43,92.23,21.03,1.52,2.86,7.89
2020-03-20,12.3,18.2,5.77,92.38,1.73,2.13,2.31,8.64
2020-03-21,4.95,9.1,-0.18,68.04,0.01,2.32,4.87,6.67
2020-03-22,1.2,6.68,-3.69,69.62,0.0,2.06,5.16,6.29
2020-03-23,1.51,2.94,0.32,90.84,29.15,2.97,0.94,7.41
2020-03-24,3.89,10.34,-1.72,84.55,0.0,1.77,5.98,6.44
2020-03-25,3.66,7.92,0.25,88.78,0.41,2.26,1.81,7.37
2020-03-26,6.15,13.43,-1.84,82.18,0.0,1.55,6.16,6.39
2020-03-27,9.69,15.64,4.92,76.68,0.05,1.55,5.7,7.24
2020-03-28,6.75,9.53,2.5,91.02,8.22,1.93,1.2,7.85
2020-03-29,7.78,9.66,6.1,95.8,5.72,1.91,1.7,8.24
2020-03-30,7.25,10.54,5.01,92.25,2.82,0.82,2.33,8.08
2020-03-31,6.09,9.99,3.11,82.11,0.62,1.24,3.01,7.61
2020-04-01,5.62,11.36,1.05,76.1,0.0,1.85,5.92,6.54
2020-04-02,6.9,12.34,1.13,74.26,0.21,3.09,6.02,6.67
2020-04-03,7.37,9.38,4.83,84.99,2.7,3.02,2.56,7.91
2020-04-04,9.68,14.57,6.52,82.37,0.2,1.5,4.7,7.76
2020-04-05,10.83,15.19,6.68,86.76,0.46,0.99,3.51,7.73
2020-04-06,10.35,16.08,5.24,73.35,0.45,1.4,6.26,7.22
2020-04-07,10.34,16.53,4.56,74.67,0.4,1.34,5.7,7.55
2020-04-08,11.07,15.09,6.3,85.65,4.04,1.08,4.6,7.84
2020-04-09,8.49,14.87,3.22,82.87,6.46,2.63,2.81,7.38
2020-04-10,4.87,7.75,2.45,72.26,0.27,3.3,4.07,7.05
2020-04-11,5.2,10.76,0.16,68.63,0.0,2.15,6.89,5.96
2020-04-12,8.76,14.16,1.31,78.98,0.22,1.96,5.17,7.32
2020-04-13,13.32,18.85,8.87,89.85,46.13,3.89,0.9,8.37
2020-04-14,8.62,13.76,4.28,71.71,0.18,1.41,5.54,7.12
2020-04-15,6.12,10.0,3.37,68.52,1.28,1.77,5.49,6.68
2020-04-16,4.51,7.94,0.35,67.04,0.04,2.16,6.34,6.5
2020-04-17,3.92,9.46,-1.77,74.4,4.01,1.62,5.37,6.58
2020-04-18,4.05,8.01,0.0,86.81,5.66,1.96,1.94,7.61
2020-04-19,7.1,13.93,-1.38,78.69,0.0,2.02,6.84,6.79
2020-04-20,7.21,10.04,3.27,77.38,0.02,1.36,3.36,7.29
2020-04-21,7.52,12.7,2.07,85.32,7.05,2.41,3.69,7.13
2020-04-22,3.52,8.47,-0.85,63.01,0.01,2.33,7.48,5.81
2020-04-23,4.69,10.63,-1.82,74.36,1.61,1.0,3.05,7.48
2020-04-24,6.89,9.85,4.82,93.58,15.26,1.67,1.62,7.9
2020-04-25,10.02,17.72,4.0,78.3,0.01,0.94,6.88,6.95
2020-04-26,7.12,8.5,4.19,91.85,7.14,2.31,1.13,8.22
2020-04-27,6.25,10.03,3.32,84.12,0.61,2.08,2.21,7.64
2020-04-28,9.37,15.93,2.12,71.62,0.0,1.19,7.59,6.63
2020-04-29,8.88,12.4,5.15,84.31,0.86,2.23,2.05,8.0
2020-04-30,11.52,14.62,8.55,92.88,16.38,3.49,3.07,8.57
2020-05-01,13.36,16.72,10.69,88.68,10.76,1.36,4.03,8.44
2020-05-02,13.51,19.05,7.27,74.67,0.0,1.61,7.57,7.28
2020-05-03,16.24,22.25,10.8,80.08,1.67,1.47,5.31,8.39
2020-05-04,13.13,18.65,6.14,72.38,0.73,1.89,5.53,7.77
2020-05-05,9.18,15.06,3.99,65.93,0.0,1.39,7.0,6.88
2020-05-06,8.93,12.68,6.05,79.78,1.31,1.51,2.27,7.89
2020-05-07,11.23,16.34,5.59,68.84,0.06,1.55,7.72,7.13
2020-05-08,7.26,10.23,2.33,80.29,11.58,1.17,2.47,7.86
2020-05-09,3.69,6.95,0.95,64.73,0.16,2.95,7.23,6.34
2020-05-10,8.13,14.66,0.75,70.91,0.0,2.07,7.74,6.57
2020-05-11,9.36,14.92,4.25,81.03,3.19,1.81,4.32,7.47
2020-05-12,7.74,12.88,2.74,64.65,0.62,2.02,8.11,6.58
2020-05-13,8.15,14.68,1.06,66.99,0.01,1.3,8.38,6.26
2020-05-14,11.61,17.85,3.74,72.69,0.77,1.27,7.81,7.28
2020-05-15,18.07,24.56,11.19,84.36,4.11,1.72,6.26,8.91
2020-05-16,17.72,22.9,12.29,76.68,4.33,1.26,6.99,8.3
2020-05-17,13.3,17.26,10.11,79.06,0.46,1.34,7.24,7.64
2020-05-18,13.28,17.29,9.92,79.15,0.0,1.35,5.07,8.13
2020-05-19,13.01,17.85,9.1,69.98,0.0,2.21,6.95,7.29
2020-05-20,11.38,17.23,5.77,70.22,0.0,1.75,7.53,6.81
2020-05-21,11.59,18.21,5.0,76.94,0.0,1.09,7.99,6.94
2020-05-22,15.77,22.35,8.08,84.0,1.63,1.12,6.5,8.39
2020-05-23,16.21,21.97,10.34,86.25,10.55,1.32,2.39,8.97
2020-05-24,13.68,19.71,8.18,74.62,0.22,1.47,4.73,8.37
2020-05-25,15.71,20.99,10.41,86.97,0.4,1.0,5.41,8.45
2020-05-26,17.62,24.26,12.4,87.54,0.19,0.67,6.65,8.35
2020-05-27,17.49,23.6,12.29,86.19,0.1,1.03,6.03,8.64
2020-05-28,18.24,23.0,13.44,90.45,1.2,1.84,3.66,9.17
2020-05-29,19.83,24.57,16.28,90.93,3.14,2.07,5.18,9.45
2020-05-30,19.88,24.91,16.09,77.42,0.38,1.24,7.58,8.63
2020-05-31,14.69,19.28,8.61,64.15,0.01,1.8,8.4,7.26
2020-06-01,13.61,19.02,6.7,66.97,0.01,1.26,7.74,7.25
2020-06-02,15.95,20.96,10.28,76.78,1.8,1.13,4.47,8.61
2020-06-03,20.1,25.75,14.71,89.64,6.76,1.43,4.74,9.28
2020-06-04,21.69,27.22,16.29,81.3,1.15,1.11,7.07,8.91
2020-06-05,21.01,25.35,17.46,89.33,7.29,1.41,4.07,9.47
2020-06-06,22.47,28.06,16.48,78.49,3.2,1.28,6.23,9.29
2020-06-07,18.37,22.68,14.27,70.43,0.02,1.56,8.04,7.94
2020-06-08,18.58,23.97,11.76,67.24,0.0,0.98,8.42,7.7
2020-06-09,21.66,27.95,14.04,70.89,0.0,1.34,8.0,8.46
2020-06-10,21.72,26.18,17.95,86.34,0.6,1.43,7.17,9.03
2020-06-11,21.77,26.24,18.81,89.27,12.48,2.07,3.1,9.77
2020-06-12,22.08,27.01,17.64,71.6,0.36,1.01,8.02,8.61
2020-06-13,17.01,22.24,11.8,63.42,0.0,1.35,8.55,7.67
2020-06-14,16.33,22.23,9.47,66.95,0.0,0.89,8.43,7.47
2020-06-15,17.99,23.54,11.85,71.37,0.0,1.27,6.77,7.94
2020-06-16,18.61,24.27,12.85,71.64,0.0,1.23,8.05,7.91
2020-06-17,19.57,25.73,13.36,74.0,0.02,1.25,5.68,8.84
2020-06-18,20.67,25.68,14.89,82.84,0.18,1.07,4.82,9.33
2020-06-19,21.99,26.89,16.57,78.86,0.15,1.15,7.37,9.02
2020-06-20,22.6,26.76,17.59,81.38,0.68,0.96,7.41,8.99
2020-06-21,23.32,27.65,18.44,79.85,0.14,1.0,7.81,8.96
2020-06-22,25.22,31.16,19.43,73.69,0.07,1.16,7.75,9.22
2020-06-23,24.39,28.54,19.5,78.74,0.86,1.5,7.53,9.23
2020-06-24,24.26,29.15,20.04,71.57,2.93,1.37,6.73,9.18
2020-06-25,23.78,29.09,18.67,64.81,0.14,1.1,5.74,9.23
2020-06-26,23.89,29.59,17.65,63.35,0.54,0.95,7.37,8.93
2020-06-27,23.45,27.6,18.68,79.43,7.5,1.43,3.48,9.66
2020-06-28,25.56,31.18,19.76,74.42,4.78,0.77,7.25,9.53
2020-06-29,23.82,29.11,18.74,74.43,3.4,1.15,7.56,9.21
2020-06-30,21.99,25.99,17.33,77.44,4.27,0.55,6.21,9.12
2020-07-01,22.97,27.66,17.97,76.14,5.88,0.6,5.74,9.27
2020-07-02,25.85,32.85,18.4,68.66,0.97,0.67,7.81,9.27
2020-07-03,25.73,32.3,21.65,75.44,5.3,0.86,5.8,9.97
2020-07-04,24.3,30.31,18.69,73.56,12.96,1.19,7.14,9.38
2020-07-05,26.85,32.91,19.98,65.21,0.42,0.76,7.41,9.45
2020-07-06,26.95,34.67,20.5,65.54,2.01,1.14,5.78,9.51
2020-07-07,23.08,26.78,19.75,84.9,2.49,1.65,4.95,9.77
2020-07-08,24.85,28.25,22.6,86.36,5.68,1.34,6.34,9.56
2020-07-09,26.75,32.0,21.83,74.73,1.72,0.92,7.61,9.35
2020-07-10,23.48,24.8,21.7,94.41,38.98,2.39,1.83,9.94
2020-07-11,25.02,27.77,22.15,88.71,9.17,2.23,5.59,10.01
2020-07-12,25.18,29.74,20.48,74.41,0.35,1.57,7.74,9.23
2020-07-13,24.52,29.11,20.69,75.33,1.03,1.0,7.29,9.21
2020-07-14,24.23,28.87,18.7,69.53,0.39,1.03,7.76,9.04
2020-07-15,23.01,27.74,18.53,75.61,0.3,1.18,6.99,9.19
2020-07-16,21.89,25.84,19.02,72.4,0.26,1.6,7.09,8.96
2020-07-17,23.82,28.6,19.0,83.55,4.75,1.54,3.49,9.92
2020-07-18,26.33,33.66,18.98,68.12,0.07,0.88,7.62,9.35
2020-07-19,27.54,33.25,22.3,69.63,0.38,1.58,7.38,9.49
2020-07-20,27.93,33.4,23.11,70.98,1.19,1.24,6.91,10.14
2020-07-21,27.78,33.46,21.3,62.96,0.03,1.02,7.5,9.66
2020-07-22,27.44,32.72,23.36,77.98,5.97,0.96,6.9,9.91
2020-07-23,26.32,30.05,23.11,82.84,7.55,1.39,5.07,10.03
2020-07-24,23.2,24.25,22.0,88.21,5.8,0.81,1.56,9.96
2020-07-25,26.35,31.26,20.09,70.1,0.04,1.03,7.28,9.46
